Time [mS], AccX [mg], AccY [mg], AccZ [mg], GyroX [mdps], GyroY [mdps], GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss],P [mB],T ['C]
5751, 11, -3, 1030, 0, -210, -350, -199, -97, -862, 964.19, 28.63
5752, 9, 0, 1000, -70, 0, -350, -201, -99, -864, 964.20, 28.63
5753, 9, -4, 1008, -140, 70, -420, -204, -103, -858, 964.20, 28.63
5754, 13, -3, 1010, -140, -70, -350, -201, -103, -849, 964.20, 28.63
5755, 8, -1, 981, -140, -70, -350, -201, -100, -855, 964.20, 28.63
5756, 14, -1, 1004, -140, 0, -350, -207, -100, -865, 964.19, 28.63
5757, 11, -2, 992, -140, 0, -350, -208, -102, -865, 964.19, 28.63
5758, 13, -2, 1011, -70, -70, -350, -204, -97, -862, 964.19, 28.63
5759, 11, -2, 1003, -70, -70, -420, -204, -94, -858, 964.19, 28.63
5760, 9, -2, 1015, -70, 0, -420, -207, -97, -859, 964.18, 28.63
5761, 9, -3, 997, -140, 0, -420, -208, -103, -859, 964.18, 28.63
5762, 9, -2, 1002, -140, 0, -350, -205, -106, -858, 964.18, 28.63
5763, 11, -3, 1002, -70, 0, -350, -201, -102, -859, 964.18, 28.63
5764, 12, -2, 1009, -140, -70, -350, -198, -97, -856, 964.18, 28.63
5765, 11, -1, 1000, -70, 0, -350, -196, -100, -856, 964.18, 28.63
5766, 12, -2, 1001, -70, -140, -350, -199, -103, -862, 964.18, 28.63
5767, 11, -2, 1015, -140, -70, -350, -205, -100, -855, 964.18, 28.63
5768, 12, -2, 1013, -210, 0, -350, -207, -99, -853, 964.20, 28.63
5769, 10, -4, 1001, -140, 0, -350, -204, -100, -856, 964.20, 28.63
5770, 10, -3, 1002, -140, -70, -350, -202, -102, -855, 964.20, 28.63
5771, 10, -2, 1005, -140, -70, -420, -202, -103, -850, 964.20, 28.63
5772, 11, -3, 1004, -140, 0, -350, -202, -100, -850, 964.18, 28.63
5773, 10, -2, 1002, -70, -140, -350, -204, -103, -855, 964.18, 28.63
5774, 12, -1, 1010, -140, -70, -420, -205, -102, -858, 964.18, 28.63
5775, 13, -2, 1014, -70, -70, -350, -205, -96, -855, 964.18, 28.63
5776, 13, -2, 1010, -70, -70, -350, -204, -97, -856, 964.18, 28.63
5777, 12, -3, 1002, -140, 0, -350, -199, -100, -862, 964.18, 28.63
5778, 13, -3, 1004, -140, 0, -350, -205, -99, -862, 964.18, 28.63
5779, 11, -2, 1005, -70, 0, -350, -207, -100, -855, 964.18, 28.63
5780, 9, -3, 1004, -70, -70, -420, -201, -103, -850, 964.19, 28.63
5781, 8, -3, 1005, -70, -70, -350, -202, -100, -856, 964.19, 28.63
5782, 10, -3, 1008, -70, -70, -350, -207, -100, -856, 964.19, 28.63
5783, 10, -3, 1012, -140, -70, -350, -204, -102, -855, 964.19, 28.63
5784, 11, -3, 1009, -140, 0, -350, -204, -102, -858, 964.14, 28.63
5785, 12, -2, 1001, -140, -70, -350, -202, -100, -856, 964.14, 28.63
5786, 13, -2, 1005, -140, -140, -420, -204, -100, -855, 964.14, 28.63
5787, 12, -2, 1006, -140, -70, -350, -202, -106, -855, 964.14, 28.63
5788, 12, -2, 1006, -70, -70, -350, -201, -103, -853, 964.14, 28.63
5789, 10, -3, 1005, -70, -70, -350, -202, -99, -856, 964.14, 28.63
5790, 9, -2, 1010, -210, -70, -350, -202, -99, -861, 964.14, 28.63
5791, 10, -2, 1006, -140, -70, -350, -201, -99, -861, 964.14, 28.63
5792, 10, -3, 1003, -140, 0, -420, -202, -97, -861, 964.17, 28.63
5793, 10, -2, 1002, -140, -70, -350, -205, -99, -858, 964.17, 28.63
5794, 12, -2, 1003, -70, -70, -420, -207, -103, -862, 964.17, 28.63
5795, 13, -2, 1005, -70, 0, -420, -208, -102, -858, 964.17, 28.63
5796, 12, -2, 1008, -140, 0, -350, -207, -100, -855, 964.16, 28.63
5797, 12, -2, 1010, -70, -70, -350, -201, -103, -856, 964.16, 28.63
5798, 11, -2, 1011, -140, 70, -350, -196, -100, -864, 964.16, 28.63
5799, 11, -2, 1008, -140, 0, -350, -202, -99, -867, 964.16, 28.63
5800, 10, -2, 1002, -140, 0, -350, -204, -105, -868, 964.16, 28.63
5801, 11, -3, 1002, -140, 0, -420, -202, -108, -873, 964.16, 28.63
5802, 11, -2, 1003, -140, -70, -420, -201, -100, -865, 964.16, 28.63
5803, 11, -2, 1005, -140, 0, -350, -201, -93, -856, 964.16, 28.63
5804, 11, -2, 1007, -70, -70, -350, -207, -99, -858, 964.12, 28.63
5805, 12, -2, 1009, -70, 0, -350, -204, -102, -858, 964.12, 28.63
5806, 11, -2, 1010, -210, -70, -350, -198, -100, -859, 964.12, 28.63
5807, 12, -2, 1008, -140, 0, -350, -204, -97, -859, 964.12, 28.63
5808, 11, -2, 1003, -70, -70, -350, -204, -97, -858, 964.11, 28.63
5809, 11, -2, 1004, -70, -70, -350, -199, -103, -864, 964.11, 28.63
5810, 11, -3, 1005, -70, -70, -350, -202, -108, -868, 964.11, 28.63
5811, 11, -2, 1005, -70, -70, -350, -202, -100, -865, 964.11, 28.63
5812, 10, -2, 1007, -70, -70, -350, -204, -100, -858, 964.16, 28.63
5813, 10, -3, 1008, -70, 70, -350, -205, -100, -852, 964.16, 28.63
5814, 11, -2, 1007, -140, 0, -420, -199, -94, -859, 964.16, 28.63
5815, 11, -2, 1004, -140, 0, -350, -195, -99, -864, 964.16, 28.63
5816, 12, -3, 1002, -70, -70, -420, -201, -105, -864, 964.18, 28.63
5817, 11, -2, 1003, -140, -70, -350, -204, -103, -865, 964.18, 28.64
5818, 11, -3, 1004, -70, -70, -350, -202, -99, -865, 964.18, 28.64
5819, 11, -2, 1007, -140, -70, -350, -201, -102, -862, 964.18, 28.64
5820, 10, -2, 1008, -140, 0, -420, -202, -102, -855, 964.18, 28.64
5821, 11, -2, 1008, -140, -70, -350, -201, -100, -855, 964.14, 28.64
5822, 11, -2, 1006, -140, 0, -350, -204, -100, -856, 964.14, 28.64
5823, 11, -2, 1003, -140, -70, -350, -205, -100, -855, 964.14, 28.64
5824, 12, -3, 1004, -210, -70, -420, -208, -100, -853, 964.14, 28.64
5825, 11, -2, 1006, -70, -70, -350, -207, -102, -856, 964.13, 28.64
5826, 11, -2, 1007, -140, -70, -350, -199, -106, -865, 964.13, 28.64
5827, 11, -2, 1007, -70, -70, -350, -199, -105, -864, 964.13, 28.64
5828, 11, -2, 1007, -140, -70, -420, -205, -99, -858, 964.13, 28.64
5829, 11, -3, 1007, -70, -70, -350, -201, -100, -855, 964.14, 28.64
5830, 11, -2, 1007, -140, 0, -350, -196, -102, -856, 964.14, 28.64
5831, 11, -2, 1003, -140, 0, -420, -201, -100, -859, 964.14, 28.64
5832, 11, -3, 1003, -140, -70, -420, -201, -105, -862, 964.14, 28.64
5833, 11, -2, 1005, -140, 0, -350, -192, -105, -859, 964.21, 28.64
5834, 11, -2, 1007, -140, -70, -350, -196, -97, -859, 964.21, 28.64
5835, 11, -3, 1007, -70, -70, -350, -201, -99, -859, 964.21, 28.64
5836, 11, -2, 1009, -140, -70, -350, -201, -100, -859, 964.21, 28.64
5837, 11, -2, 1007, -140, 0, -350, -205, -100, -858, 964.28, 28.64
5838, 11, -2, 1005, -140, -70, -350, -205, -102, -858, 964.28, 28.64
5839, 11, -2, 1003, -140, 0, -420, -204, -94, -856, 964.28, 28.64
5840, 11, -3, 1004, -70, 0, -420, -205, -90, -858, 964.28, 28.64
5841, 11, -2, 1004, -70, -70, -350, -204, -97, -864, 964.23, 28.64
5842, 11, -2, 1006, -140, -70, -420, -201, -102, -859, 964.23, 28.64
5843, 11, -1, 1007, -140, -70, -420, -199, -99, -858, 964.23, 28.64
5844, 11, -3, 1007, -140, -70, -420, -202, -103, -856, 964.23, 28.64
5845, 11, -2, 1007, -210, 0, -350, -201, -102, -852, 964.20, 28.64
5846, 11, -2, 1005, -70, 0, -350, -196, -100, -855, 964.20, 28.64
5847, 11, -2, 1004, -140, 0, -350, -198, -105, -858, 964.20, 28.64
5848, 11, -2, 1005, -140, 0, -350, -201, -108, -864, 964.20, 28.64
5849, 11, -3, 1006, -140, 0, -420, -198, -108, -864, 964.17, 28.64
5850, 11, -2, 1007, -70, -70, -350, -196, -100, -862, 964.17, 28.64
5851, 10, -2, 1006, -210, 0, -420, -202, -99, -859, 964.17, 28.64
5852, 11, -2, 1007, -140, -70, -350, -205, -103, -852, 964.17, 28.64
5853, 12, -2, 1007, -140, -70, -350, -205, -103, -856, 964.19, 28.64
5854, 11, -2, 1004, -70, 0, -420, -205, -100, -862, 964.19, 28.64
5855, 10, -2, 1004, -70, 0, -350, -202, -99, -858, 964.19, 28.64
5856, 12, -2, 1005, -140, -70, -420, -201, -102, -874, 964.19, 28.64
5857, 11, -3, 1006, -140, -140, -350, -199, -103, -873, 964.24, 28.64
5858, 11, -2, 1007, -140, -70, -350, -201, -100, -859, 964.24, 28.64
5859, 11, -2, 1007, -70, -70, -420, -199, -106, -859, 964.24, 28.64
5860, 11, -2, 1005, -70, -70, -350, -199, -106, -856, 964.24, 28.64
5861, 10, -2, 1006, -140, -70, -350, -201, -102, -856, 964.18, 28.64
5862, 11, -2, 1005, -140, -70, -350, -202, -99, -856, 964.18, 28.64
5863, 11, -2, 1005, -140, -70, -350, -208, -100, -858, 964.18, 28.64
5864, 11, -3, 1004, -70, -70, -350, -205, -100, -861, 964.18, 28.64
5865, 12, -2, 1006, -140, -70, -350, -202, -97, -856, 964.13, 28.64
5866, 11, -3, 1007, -140, -70, -350, -202, -94, -856, 964.13, 28.64
5867, 11, -2, 1007, -70, -70, -350, -199, -97, -856, 964.13, 28.64
5868, 11, -3, 1006, -140, 0, -350, -199, -103, -850, 964.13, 28.64
5869, 10, -2, 1006, -70, 0, -350, -202, -102, -852, 964.16, 28.64
